年份,類別,分類,縣市,名字,政黨名稱,性別,參選年齡,現任,當選註記,得票數,得票率,投票數,選舉人數,當選人數合計
2014,直轄市,原住民-平地,臺中市,林沛容,中國國民黨,2,56,N,NA,1050,23.29,4643,7986,1
2014,直轄市,原住民-平地,臺中市,周金龍,無黨籍及未經政黨推薦,1,47,N,NA,216,4.79,4643,7986,1
2014,直轄市,原住民-平地,臺中市,陳天斯,無黨籍及未經政黨推薦,1,60,N,NA,272,6.03,4643,7986,1
2014,直轄市,原住民-平地,臺中市,温建華,中國國民黨,1,58,N,NA,715,15.86,4643,7986,1
2014,直轄市,原住民-平地,臺中市,洪金福,親民黨,1,63,Y,*,1457,32.32,4643,7986,1
2014,直轄市,原住民-平地,臺南市,蔡玉枝,中國國民黨,2,65,Y,*,669,54.74,1244,2087,1
2014,直轄市,原住民-平地,臺南市,陳肇元,中國國民黨,1,36,N,NA,279,22.83,1244,2087,1
2014,直轄市,原住民-平地,臺南市,李美素,民主進步黨,2,45,N,NA,274,22.42,1244,2087,1
2014,直轄市,原住民-平地,高雄市,俄鄧‧殷艾Eteng‧Ingay,民主進步黨,1,49,Y,*,2590,59.92,4419,7917,1
2014,直轄市,原住民-平地,高雄市,王義雄,中國國民黨,1,54,N,NA,1732,40.07,4419,7917,1
2014,直轄市,原住民-山地,臺北市,伊凡諾幹 Iban Nokan,民主進步黨,1,54,N,NA,275,10.77,2615,4007,1
2014,直轄市,原住民-山地,臺北市,高李茂俊,親民黨,1,57,N,NA,121,4.73,2615,4007,1
2014,直轄市,原住民-山地,臺北市,李傅中武,中國國民黨,1,41,Y,*,2157,84.48,2615,4007,1
2014,直轄市,原住民-山地,新北市,寶杜巴燕Bawtu‧Payen,民主進步黨,1,39,N,NA,1303,24.56,5496,10217,1
2014,直轄市,原住民-山地,新北市,王建章,中國國民黨,1,56,Y,*,2045,38.54,5496,10217,1
2014,直轄市,原住民-山地,新北市,陳勝榮,親民黨,1,58,N,NA,1957,36.88,5496,10217,1
2014,直轄市,原住民-山地,桃園市,邱志成,無黨籍及未經政黨推薦,1,41,N,NA,1886,18.11,10708,18291,2
2014,直轄市,原住民-山地,桃園市,陳瑛,中國國民黨,2,47,N,*,3449,33.12,10708,18291,2
2014,直轄市,原住民-山地,桃園市,林信義,中國國民黨,1,63,N,NA,2311,22.19,10708,18291,2
2014,直轄市,原住民-山地,桃園市,蘇志強,無黨籍及未經政黨推薦,1,48,N,*,2767,26.57,10708,18291,2
2014,直轄市,原住民-山地,臺中市,朱元宏,無黨籍及未經政黨推薦,1,53,N,NA,2951,41.82,7322,11393,1
2014,直轄市,原住民-山地,臺中市,林榮進,中國國民黨,1,67,Y,*,4105,58.17,7322,11393,1
2014,直轄市,原住民-山地,臺南市,谷暮‧哈就 Kumu Hacyo,無黨籍及未經政黨推薦,2,36,Y,*,933,66.26,1435,2325,1
2014,直轄市,原住民-山地,臺南市,伍宗康,中國國民黨,1,36,N,NA,475,33.73,1435,2325,1
2014,直轄市,原住民-山地,高雄市,柯路加 Istanda Ciban,中國國民黨,1,60,Y,NA,1424,47.46,3095,4505,1
2014,直轄市,原住民-山地,高雄市,林民傑,無黨籍及未經政黨推薦,1,57,N,*,1576,52.53,3095,4505,1
2014,直轄市,原住民-山地,高雄市,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,無黨籍及未經政黨推薦,1,52,N,NA,1201,39.08,3138,4194,1
2014,直轄市,原住民-山地,高雄市,高秀琴,中國國民黨,2,60,N,NA,605,19.68,3138,4194,1
2014,直轄市,原住民-山地,高雄市,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,無黨籍及未經政黨推薦,1,58,Y,*,1267,41.23,3138,4194,1
2014,直轄市,原住民-山地,高雄市,范織欽Pasulang‧Tomatalate,無黨籍及未經政黨推薦,1,57,N,NA,1608,49.73,3298,4787,1
2014,直轄市,原住民-山地,高雄市,唐惠美,中國國民黨,2,56,Y,*,1625,50.26,3298,4787,1
2018,非直轄市,區域,新竹縣,葉芬英,無黨籍及未經政黨推薦,2,55,Y,NA,2734,3.36,84577,130103,11
2018,非直轄市,區域,新竹縣,陳凱榮,中國國民黨,1,56,Y,*,5887,7.24,84577,130103,11
2018,非直轄市,區域,新竹縣,林賢正,無黨籍及未經政黨推薦,1,57,N,NA,2823,3.47,84577,130103,11
2018,非直轄市,區域,新竹縣,林祺軒,無黨籍及未經政黨推薦,1,35,N,NA,1652,2.03,84577,130103,11
2018,非直轄市,區域,新竹縣,張珈源,民主進步黨,1,42,N,*,3757,4.62,84577,130103,11
2018,非直轄市,區域,新竹縣,范光禮,無黨籍及未經政黨推薦,1,49,N,NA,925,1.13,84577,130103,11
2018,非直轄市,區域,新竹縣,劉炎添,無黨籍及未經政黨推薦,1,61,N,NA,855,1.05,84577,130103,11
2018,非直轄市,區域,新竹縣,許育綸,樹黨,1,34,N,NA,1624,1.99,84577,130103,11
2018,非直轄市,區域,新竹縣,王誠緯,民主進步黨,1,41,N,NA,2003,2.46,84577,130103,11
2018,非直轄市,區域,新竹縣,林燕聰,無黨籍及未經政黨推薦,2,44,N,NA,2740,3.37,84577,130103,11
2018,非直轄市,區域,新竹縣,連郁婷,時代力量,2,31,N,*,4766,5.86,84577,130103,11
2018,非直轄市,區域,新竹縣,蔡志環,中國國民黨,2,59,N,*,5071,6.24,84577,130103,11
2018,非直轄市,區域,新竹縣,王炳漢,中國國民黨,1,50,N,*,7125,8.77,84577,130103,11
2018,非直轄市,區域,新竹縣,陳文得,無黨籍及未經政黨推薦,1,52,N,NA,707,0.87,84577,130103,11
2018,非直轄市,區域,新竹縣,高芸婷,無黨籍及未經政黨推薦,2,42,N,NA,2042,2.51,84577,130103,11
2018,非直轄市,區域,新竹縣,吳旭智,民國黨,1,42,N,*,3987,4.9,84577,130103,11
2018,非直轄市,區域,新竹縣,杜文中,中國國民黨,1,51,N,*,3081,3.79,84577,130103,11
2018,非直轄市,區域,新竹縣,邱靖雅,民國黨,2,46,Y,*,10072,12.4,84577,130103,11
2018,非直轄市,區域,新竹縣,林禹佑,無黨籍及未經政黨推薦,1,28,N,*,4745,5.84,84577,130103,11
2018,非直轄市,區域,新竹縣,林增堂,中國國民黨,1,55,N,*,2840,3.49,84577,130103,11
2018,非直轄市,區域,新竹縣,范綱淼,無黨籍及未經政黨推薦,1,51,N,NA,967,1.19,84577,130103,11
2018,非直轄市,區域,新竹縣,陳信溢,無黨籍及未經政黨推薦,1,47,N,NA,2365,2.91,84577,130103,11
2018,非直轄市,區域,新竹縣,陳榮昌,無黨籍及未經政黨推薦,1,59,N,NA,1005,1.23,84577,130103,11
2018,非直轄市,區域,新竹縣,鄭美琴,無黨籍及未經政黨推薦,2,64,Y,*,6253,7.69,84577,130103,11
2018,非直轄市,區域,新竹縣,余政達,無黨籍及未經政黨推薦,1,42,N,NA,1198,1.47,84577,130103,11
2018,非直轄市,區域,新竹縣,吳菊花,中國國民黨,2,58,N,*,4463,11.43,40438,60222,5
2018,非直轄市,區域,新竹縣,甄克堅,中國國民黨,1,48,Y,*,6934,17.76,40438,60222,5
2018,非直轄市,區域,新竹縣,羅美文,勞動黨,1,67,N,*,6764,17.32,40438,60222,5
2018,非直轄市,區域,新竹縣,陳栢維,無黨籍及未經政黨推薦,1,53,Y,*,5884,15.07,40438,60222,5
2018,非直轄市,區域,新竹縣,吳淑君,中國國民黨,2,47,Y,*,4085,10.46,40438,60222,5
2018,非直轄市,區域,新竹縣,張燦堂,無黨籍及未經政黨推薦,1,57,N,NA,704,1.8,40438,60222,5
2018,非直轄市,區域,新竹縣,何建樺,民主進步黨,1,49,N,NA,3135,8.03,40438,60222,5
2018,非直轄市,區域,新竹縣,葉時優,中國國民黨,1,55,N,NA,1556,3.98,40438,60222,5
2018,非直轄市,區域,新竹縣,范振龍,中國國民黨,1,57,N,NA,2844,7.28,40438,60222,5
2018,非直轄市,區域,新竹縣,陳德木,中國國民黨,1,60,N,NA,2669,6.83,40438,60222,5
2018,非直轄市,區域,新竹縣,何智達,無黨籍及未經政黨推薦,1,64,N,*,6988,24.6,29556,43445,3
2018,非直轄市,區域,新竹縣,張鎮榮,中國國民黨,1,66,Y,*,9394,33.07,29556,43445,3
2018,非直轄市,區域,新竹縣,吳傳地,民主進步黨,1,54,Y,*,6730,23.69,29556,43445,3
2018,非直轄市,區域,新竹縣,鄭清漢,中國國民黨,1,59,Y,NA,5286,18.61,29556,43445,3
2018,非直轄市,區域,新竹縣,嚴永秋,無黨籍及未經政黨推薦,1,69,Y,NA,4709,29.04,17082,23538,2
2018,非直轄市,區域,新竹縣,羅仕琦,中國國民黨,1,54,N,*,6294,38.81,17082,23538,2
2018,非直轄市,區域,新竹縣,吳發仁,無黨籍及未經政黨推薦,1,62,N,*,5211,32.13,17082,23538,2
2018,非直轄市,區域,新竹縣,劉正強,無黨籍及未經政黨推薦,1,32,N,NA,152,0.79,19865,27806,2
2018,非直轄市,區域,新竹縣,陳英樓,中國國民黨,1,62,N,NA,3477,18.19,19865,27806,2
2018,非直轄市,區域,新竹縣,蔡錦堂,無黨籍及未經政黨推薦,1,59,N,NA,3190,16.69,19865,27806,2
2018,非直轄市,區域,新竹縣,范曰富,中國國民黨,1,58,Y,*,4793,25.07,19865,27806,2
2018,非直轄市,區域,新竹縣,張碧冬,無黨籍及未經政黨推薦,2,55,N,NA,1923,10.06,19865,27806,2
2018,非直轄市,區域,新竹縣,羅聰賢,民主進步黨,1,61,N,NA,1461,7.64,19865,27806,2
2018,非直轄市,區域,新竹縣,張玟源,無黨籍及未經政黨推薦,1,56,N,NA,633,3.31,19865,27806,2
2018,非直轄市,區域,新竹縣,陳新源,勞動黨,1,58,N,*,3483,18.22,19865,27806,2
2018,非直轄市,區域,新竹縣,詹廷有,無黨籍及未經政黨推薦,1,49,N,NA,3231,37.12,9200,11930,1
2018,非直轄市,區域,新竹縣,張良印,中國國民黨,1,45,N,*,5472,62.87,9200,11930,1
2018,非直轄市,區域,新竹縣,劉展原,中國國民黨,1,60,N,NA,5871,49.32,12394,16441,1
2018,非直轄市,區域,新竹縣,鄭昱芸,無黨籍及未經政黨推薦,2,40,N,*,6031,50.67,12394,16441,1
2018,非直轄市,區域,新竹縣,彭余美玲,無黨籍及未經政黨推薦,2,55,Y,*,4263,9.46,47043,73679,6
2018,非直轄市,區域,新竹縣,楊昌德,民主進步黨,1,57,N,NA,2448,5.43,47043,73679,6
2018,非直轄市,區域,新竹縣,黃豪杰,中國國民黨,1,48,N,*,5719,12.69,47043,73679,6
2018,非直轄市,區域,新竹縣,林昭錡,無黨籍及未經政黨推薦,1,58,N,NA,3063,6.8,47043,73679,6
2018,非直轄市,區域,新竹縣,上官秋燕,中國國民黨,2,61,N,*,4276,9.49,47043,73679,6
2018,非直轄市,區域,新竹縣,余筱菁,綠黨,2,38,N,*,5567,12.36,47043,73679,6
2018,非直轄市,區域,新竹縣,呂幸潤,無黨籍及未經政黨推薦,1,32,N,NA,1804,4,47043,73679,6
2018,非直轄市,區域,新竹縣,曾駿樺,無黨籍及未經政黨推薦,1,38,N,NA,1182,2.62,47043,73679,6
2018,非直轄市,區域,新竹縣,郭遠彰,中國國民黨,1,59,Y,*,7262,16.12,47043,73679,6
2018,非直轄市,區域,新竹縣,林思銘,中國國民黨,1,52,Y,*,4923,10.93,47043,73679,6
2018,非直轄市,區域,新竹縣,劉興藻,無黨籍及未經政黨推薦,1,44,N,NA,1532,3.4,47043,73679,6
2018,非直轄市,區域,新竹縣,范振港,中國國民黨,1,67,N,NA,2584,5.73,47043,73679,6
2018,非直轄市,區域,新竹縣,黃秀龍,無黨籍及未經政黨推薦,1,58,N,NA,415,0.92,47043,73679,6
2018,非直轄市,區域,新竹縣,范正霖,無黨籍及未經政黨推薦,1,65,N,NA,145,1.61,9303,12359,1
2018,非直轄市,區域,新竹縣,鍾金霖,無黨籍及未經政黨推薦,1,59,N,NA,1672,18.67,9303,12359,1
2018,非直轄市,區域,新竹縣,江紹義,無黨籍及未經政黨推薦,1,43,N,NA,2453,27.39,9303,12359,1
2018,非直轄市,區域,新竹縣,邱振瑋,無黨籍及未經政黨推薦,1,44,Y,*,4684,52.31,9303,12359,1
2018,非直轄市,區域,新竹縣,范文鴻,民主進步黨,1,43,N,NA,4850,49.51,10403,12765,1
2018,非直轄市,區域,新竹縣,陳正順,中國國民黨,1,64,Y,*,4945,50.48,10403,12765,1
2018,非直轄市,區域,苗栗縣,楊明燁,中國國民黨,1,33,N,*,5943,8.22,74696,107723,9
2018,非直轄市,區域,苗栗縣,古文明,無黨籍及未經政黨推薦,1,41,N,NA,1240,1.71,74696,107723,9
2018,非直轄市,區域,苗栗縣,胡忠勇,無黨籍及未經政黨推薦,1,75,Y,NA,3032,4.19,74696,107723,9
2018,非直轄市,區域,苗栗縣,鄭碧玉,中國國民黨,2,62,Y,*,7111,9.84,74696,107723,9
2018,非直轄市,區域,苗栗縣,謝文禓,無黨籍及未經政黨推薦,1,43,Y,*,5214,7.21,74696,107723,9
2018,非直轄市,區域,苗栗縣,余文忠,無黨籍及未經政黨推薦,1,48,N,*,6902,9.55,74696,107723,9
2018,非直轄市,區域,苗栗縣,張志宇,中國國民黨,1,42,N,*,5720,7.91,74696,107723,9
2018,非直轄市,區域,苗栗縣,江村貴,無黨籍及未經政黨推薦,1,55,N,*,7102,9.83,74696,107723,9
2018,非直轄市,區域,苗栗縣,孫素娥,中國國民黨,2,64,Y,*,7564,10.47,74696,107723,9
2018,非直轄市,區域,苗栗縣,涂月華,無黨籍及未經政黨推薦,2,49,N,NA,686,0.94,74696,107723,9
2018,非直轄市,區域,苗栗縣,徐筱菁,民主進步黨,2,39,N,NA,4201,5.81,74696,107723,9
2018,非直轄市,區域,苗栗縣,禹耀東,無黨籍及未經政黨推薦,1,60,Y,*,5776,7.99,74696,107723,9
2018,非直轄市,區域,苗栗縣,許櫻萍,民主進步黨,2,42,N,NA,4794,6.63,74696,107723,9
2018,非直轄市,區域,苗栗縣,湯維岳,無黨籍及未經政黨推薦,1,70,Y,*,5437,7.52,74696,107723,9
2018,非直轄市,區域,苗栗縣,謝庚霖,無黨籍及未經政黨推薦,1,58,N,NA,1511,2.09,74696,107723,9
2018,非直轄市,區域,苗栗縣,黎旭欽,中國國民黨,1,75,Y,NA,4526,18.23,26208,34539,3
2018,非直轄市,區域,苗栗縣,黃芳椿,中國國民黨,1,63,N,*,8387,33.78,26208,34539,3
2018,非直轄市,區域,苗栗縣,韓茂賢,無黨籍及未經政黨推薦,1,65,Y,*,5668,22.83,26208,34539,3
2018,非直轄市,區域,苗栗縣,羅貴星,民主進步黨,1,57,N,*,6242,25.14,26208,34539,3
2018,非直轄市,區域,苗栗縣,林月鳳,民主進步黨,2,53,N,NA,2019,4.24,48834,66035,5
2018,非直轄市,區域,苗栗縣,翁偉國,無黨籍及未經政黨推薦,1,36,N,NA,300,0.63,48834,66035,5
2018,非直轄市,區域,苗栗縣,徐永煌,無黨籍及未經政黨推薦,1,48,N,*,6222,13.09,48834,66035,5
2018,非直轄市,區域,苗栗縣,邱紹俊,無黨籍及未經政黨推薦,1,74,N,NA,3519,7.4,48834,66035,5
2018,非直轄市,區域,苗栗縣,張顧礫,無黨籍及未經政黨推薦,1,47,N,*,7690,16.18,48834,66035,5
2018,非直轄市,區域,苗栗縣,張可欣,無黨籍及未經政黨推薦,2,23,N,*,8690,18.29,48834,66035,5
2018,非直轄市,區域,苗栗縣,陳品安,無黨籍及未經政黨推薦,2,34,N,*,7845,16.51,48834,66035,5
2018,非直轄市,區域,苗栗縣,孟文源,無黨籍及未經政黨推薦,1,43,N,NA,4418,9.29,48834,66035,5
2018,非直轄市,區域,苗栗縣,張琦享,無黨籍及未經政黨推薦,1,50,N,NA,2060,4.33,48834,66035,5
2018,非直轄市,區域,苗栗縣,鄭宗國,民主進步黨,1,65,N,*,4747,9.99,48834,66035,5
2018,非直轄市,區域,苗栗縣,黃聲全,無黨籍及未經政黨推薦,1,66,Y,NA,4600,6.49,73384,105781,9
2018,非直轄市,區域,苗栗縣,林寶珠,中國國民黨,2,67,Y,*,5922,8.36,73384,105781,9
2018,非直轄市,區域,苗栗縣,謝芳紋,民主進步黨,2,43,Y,NA,2722,3.84,73384,105781,9
2018,非直轄市,區域,苗栗縣,陳碧華,中國國民黨,2,64,N,*,6555,9.25,73384,105781,9
2018,非直轄市,區域,苗栗縣,宋國鼎,時代力量,1,37,N,*,5298,7.48,73384,105781,9
2018,非直轄市,區域,苗栗縣,李文斌,中國國民黨,1,45,Y,*,6552,9.25,73384,105781,9
2018,非直轄市,區域,苗栗縣,鄭秋風,中國國民黨,1,60,Y,*,7098,10.02,73384,105781,9
2018,非直轄市,區域,苗栗縣,廖英利,中國國民黨,2,65,Y,*,6574,9.28,73384,105781,9
2018,非直轄市,區域,苗栗縣,徐曼珣,無黨籍及未經政黨推薦,2,27,N,NA,4392,6.2,73384,105781,9
2018,非直轄市,區域,苗栗縣,劉順松,民主進步黨,1,66,Y,*,4718,6.66,73384,105781,9
2018,非直轄市,區域,苗栗縣,陳清鑫,無黨籍及未經政黨推薦,1,60,N,NA,750,1.05,73384,105781,9
2018,非直轄市,區域,苗栗縣,張梅蘭,中華統一促進黨,2,62,N,NA,384,0.54,73384,105781,9
2018,非直轄市,區域,苗栗縣,廖秀紅,無黨籍及未經政黨推薦,2,63,N,*,5361,7.57,73384,105781,9
2018,非直轄市,區域,苗栗縣,李震華,無黨籍及未經政黨推薦,1,57,N,NA,1574,2.22,73384,105781,9
2018,非直轄市,區域,苗栗縣,潘子嵉,無黨籍及未經政黨推薦,2,35,N,NA,542,0.76,73384,105781,9
2018,非直轄市,區域,苗栗縣,張佳玲,無黨籍及未經政黨推薦,2,34,N,*,7766,10.96,73384,105781,9
2018,非直轄市,區域,苗栗縣,陳光軒,民主進步黨,1,33,Y,*,3746,6.24,62183,92179,8
2018,非直轄市,區域,苗栗縣,黃桂坤,無黨籍及未經政黨推薦,1,55,N,NA,2924,4.87,62183,92179,8
2018,非直轄市,區域,苗栗縣,徐維均,無黨籍及未經政黨推薦,1,35,N,NA,2147,3.57,62183,92179,8
2018,非直轄市,區域,苗栗縣,張愛炫,無黨籍及未經政黨推薦,2,60,N,NA,3323,5.53,62183,92179,8
2018,非直轄市,區域,苗栗縣,温宜靜,無黨籍及未經政黨推薦,2,40,N,!,3388,5.64,62183,92179,8
2018,非直轄市,區域,苗栗縣,黎煥強,無黨籍及未經政黨推薦,1,36,N,*,5929,9.88,62183,92179,8
2018,非直轄市,區域,苗栗縣,鄭聚然,中國國民黨,1,58,N,*,3821,6.36,62183,92179,8
2018,非直轄市,區域,苗栗縣,張淑芬,中國國民黨,2,47,N,*,6096,10.15,62183,92179,8
2018,非直轄市,區域,苗栗縣,曾玟學,時代力量,1,31,N,*,5030,8.38,62183,92179,8
2018,非直轄市,區域,苗栗縣,陳慧萍,無黨籍及未經政黨推薦,2,46,N,NA,2555,4.25,62183,92179,8
2018,非直轄市,區域,苗栗縣,李貴富,民主進步黨,1,48,N,-,3432,5.71,62183,92179,8
2018,非直轄市,區域,苗栗縣,曾正生,中華統一促進黨,1,56,N,NA,559,0.93,62183,92179,8
2018,非直轄市,區域,苗栗縣,鍾東錦,無黨籍及未經政黨推薦,1,55,Y,*,7990,13.31,62183,92179,8
2018,非直轄市,區域,苗栗縣,鍾褔貴,中國國民黨,1,56,N,NA,2868,4.77,62183,92179,8
2018,非直轄市,區域,苗栗縣,許綉春,中國國民黨,2,50,N,NA,1153,1.92,62183,92179,8
2018,非直轄市,區域,苗栗縣,鍾道明,無黨籍及未經政黨推薦,1,62,N,NA,1044,1.73,62183,92179,8
2018,非直轄市,區域,苗栗縣,徐功凡,中國國民黨,1,36,N,*,4003,6.67,62183,92179,8
2018,非直轄市,區域,苗栗縣,陳春暖,民主進步黨,2,54,Y,NA,6413,27.27,24415,31867,2
2018,非直轄市,區域,苗栗縣,楊恭林,無黨籍及未經政黨推薦,1,57,Y,*,8172,34.75,24415,31867,2
2018,非直轄市,區域,苗栗縣,徐欽鴻,無黨籍及未經政黨推薦,1,62,Y,*,8929,37.97,24415,31867,2
2018,非直轄市,區域,彰化縣,白玉如,中國國民黨,2,50,Y,*,10224,6.36,167628,240828,13
2018,非直轄市,區域,彰化縣,許友瀚,無黨籍及未經政黨推薦,1,49,N,NA,1281,0.79,167628,240828,13
2018,非直轄市,區域,彰化縣,黄建閎,無黨籍及未經政黨推薦,1,39,N,NA,5581,3.47,167628,240828,13
2018,非直轄市,區域,彰化縣,楊富鈞,民主進步黨,1,39,N,NA,5413,3.36,167628,240828,13
2018,非直轄市,區域,彰化縣,黃明忠,無黨籍及未經政黨推薦,1,52,N,NA,495,0.3,167628,240828,13
2018,非直轄市,區域,彰化縣,許原龍,中國國民黨,1,56,Y,*,12878,8.01,167628,240828,13
2018,非直轄市,區域,彰化縣,劉玲惠,民主進步黨,2,60,N,NA,4188,2.6,167628,240828,13
2018,非直轄市,區域,彰化縣,陳清峰,中華統一促進黨,1,50,N,NA,330,0.2,167628,240828,13
2018,非直轄市,區域,彰化縣,顧黃水花,中國國民黨,2,65,Y,*,10311,6.41,167628,240828,13
2018,非直轄市,區域,彰化縣,吳韋達,時代力量,1,34,N,*,8721,5.42,167628,240828,13
2018,非直轄市,區域,彰化縣,黃千宴,中國國民黨,2,46,N,*,7605,4.73,167628,240828,13
2018,非直轄市,區域,彰化縣,葉繼元,無黨籍及未經政黨推薦,1,33,N,NA,2986,1.85,167628,240828,13
2018,非直轄市,區域,彰化縣,洪柏葳,無黨籍及未經政黨推薦,1,29,N,*,6518,4.05,167628,240828,13
2018,非直轄市,區域,彰化縣,莊陞漢,民主進步黨,1,40,N,*,6836,4.25,167628,240828,13
2018,非直轄市,區域,彰化縣,林維浩,民主進步黨,1,49,N,NA,4862,3.02,167628,240828,13
2018,非直轄市,區域,彰化縣,温芝樺,中國國民黨,2,38,N,*,16552,10.29,167628,240828,13
2018,非直轄市,區域,彰化縣,林茂明,無黨籍及未經政黨推薦,1,60,Y,*,5965,3.71,167628,240828,13
2018,非直轄市,區域,彰化縣,陳銌銌,無黨籍及未經政黨推薦,2,52,N,*,7467,4.64,167628,240828,13
2018,非直轄市,區域,彰化縣,張瀚天,無黨籍及未經政黨推薦,1,50,Y,*,19312,12.01,167628,240828,13
2018,非直轄市,區域,彰化縣,李成濟,民主進步黨,1,49,N,*,11162,6.94,167628,240828,13
2018,非直轄市,區域,彰化縣,葉孟家,民主進步黨,1,41,N,NA,4817,2.99,167628,240828,13
2018,非直轄市,區域,彰化縣,李寶銀,無黨籍及未經政黨推薦,2,40,N,*,7208,4.48,167628,240828,13
2018,非直轄市,區域,彰化縣,黃俊源,中國國民黨,1,48,N,*,10020,10.66,97838,137264,7
2018,非直轄市,區域,彰化縣,楊竣程,中國國民黨,1,43,Y,*,11374,12.1,97838,137264,7
2018,非直轄市,區域,彰化縣,陳秀寳,民主進步黨,2,46,Y,*,9497,10.11,97838,137264,7
2018,非直轄市,區域,彰化縣,楊妙月,民主進步黨,2,48,N,*,11254,11.98,97838,137264,7
