公職類別,prvCode,cityCode,deptCode,liCode,縣市,鄉鎮市區,村里,抽籤號次,姓名,性別,參選年齡,推薦之政黨
村里長,63,000,050,004,臺北市,中正區,林興里,1,吳寶燕,女,52,中國國民黨
村里長,63,000,050,004,臺北市,中正區,林興里,2,蕭國添,男,61,無
村里長,63,000,050,005,臺北市,中正區,河堤里,1,陳逸峰,男,51,無
村里長,63,000,050,005,臺北市,中正區,河堤里,2,鄒士根,男,76,中國國民黨
村里長,63,000,050,006,臺北市,中正區,頂東里,1,王曜樹,男,66,中國國民黨
村里長,63,000,050,007,臺北市,中正區,網溪里,1,夏萬浪,男,70,無
村里長,63,000,050,007,臺北市,中正區,網溪里,2,林佳惠,女,44,中國國民黨
村里長,63,000,050,008,臺北市,中正區,板溪里,1,黃國輝,男,65,中國國民黨
村里長,63,000,050,008,臺北市,中正區,板溪里,2,劉佩玲,女,37,無
村里長,63,000,050,009,臺北市,中正區,螢圃里,1,陳木松,男,76,中國國民黨
村里長,63,000,050,010,臺北市,中正區,螢雪里,1,陳文質,男,70,中國國民黨
村里長,63,000,050,010,臺北市,中正區,螢雪里,2,張邱佳玲,女,65,無
村里長,63,000,050,011,臺北市,中正區,永功里,1,陳宏明,男,69,中國國民黨
村里長,63,000,050,012,臺北市,中正區,永昌里,1,陳玟如,女,78,中國國民黨
村里長,63,000,050,012,臺北市,中正區,永昌里,2,劉瑞麟,男,58,無
村里長,63,000,050,013,臺北市,中正區,龍興里,1,陳月容,女,70,無
村里長,63,000,050,013,臺北市,中正區,龍興里,2,林正晴,男,53,無
村里長,63,000,050,014,臺北市,中正區,忠勤里,1,郝名亮,男,52,無
村里長,63,000,050,014,臺北市,中正區,忠勤里,2,林督欽,男,63,無
村里長,63,000,050,014,臺北市,中正區,忠勤里,3,方荷生,男,63,中國國民黨
村里長,63,000,050,015,臺北市,中正區,廈安里,1,涂光宇,男,63,中國國民黨
村里長,63,000,050,016,臺北市,中正區,愛國里,1,周德潤,男,45,無
村里長,63,000,050,016,臺北市,中正區,愛國里,2,陳品縈,女,46,中國國民黨
村里長,63,000,050,017,臺北市,中正區,南門里,1,周室均,女,39,無
村里長,63,000,050,017,臺北市,中正區,南門里,2,郭有賢,男,69,中國國民黨
村里長,63,000,050,018,臺北市,中正區,龍光里,1,張敬慈,女,47,無
村里長,63,000,050,018,臺北市,中正區,龍光里,2,陳萬龍,男,69,中國國民黨
村里長,63,000,050,019,臺北市,中正區,南福里,1,許益明,男,60,中國國民黨
村里長,63,000,050,019,臺北市,中正區,南福里,2,羅海燕,女,70,無
村里長,63,000,050,019,臺北市,中正區,南福里,3,李秀霞,女,51,無
村里長,63,000,050,020,臺北市,中正區,龍福里,1,鄭珍珍,女,71,無
村里長,63,000,050,020,臺北市,中正區,龍福里,2,林靖惠,女,54,無
村里長,63,000,050,021,臺北市,中正區,新營里,1,何國榮,男,65,無
村里長,63,000,050,021,臺北市,中正區,新營里,2,莊柏辰,男,46,無
村里長,63,000,050,022,臺北市,中正區,建國里,1,盧浩軒,男,31,無
村里長,63,000,050,022,臺北市,中正區,建國里,2,許瀞尹,女,39,無
村里長,63,000,050,023,臺北市,中正區,光復里,1,王麗美,女,71,無
村里長,63,000,050,024,臺北市,中正區,黎明里,1,鄭燕宗,男,64,中國國民黨
村里長,63,000,050,024,臺北市,中正區,黎明里,2,吳慧珍,女,67,無
村里長,63,000,050,025,臺北市,中正區,梅花里,1,吳崑山,男,75,中國國民黨
村里長,63,000,050,025,臺北市,中正區,梅花里,2,莊義源,男,72,民主進步黨
村里長,63,000,050,025,臺北市,中正區,梅花里,3,呂金標,男,69,無
村里長,63,000,050,025,臺北市,中正區,梅花里,4,徐景星,男,64,中國國民黨
村里長,63,000,050,026,臺北市,中正區,幸福里,1,蘇宏仁,男,82,中國國民黨
村里長,63,000,050,026,臺北市,中正區,幸福里,2,吳春美,女,57,無
村里長,63,000,050,026,臺北市,中正區,幸福里,3,吳永吉,男,47,無
村里長,63,000,050,027,臺北市,中正區,幸市里,1,林禎吉,男,71,中國國民黨
村里長,63,000,050,028,臺北市,中正區,東門里,1,李世宗,男,70,中國國民黨
村里長,63,000,050,028,臺北市,中正區,東門里,2,牟桂富,男,64,無
村里長,63,000,050,029,臺北市,中正區,文北里,1,張安東,男,61,無
村里長,63,000,050,029,臺北市,中正區,文北里,2,陳余秀卿,女,70,中國國民黨
村里長,63,000,050,030,臺北市,中正區,文祥里,1,嚴可英,男,71,無
村里長,63,000,050,030,臺北市,中正區,文祥里,2,徐年祥,男,67,無
村里長,63,000,050,030,臺北市,中正區,文祥里,3,李淑珍,女,67,中國國民黨
村里長,63,000,050,031,臺北市,中正區,三愛里,1,陳仁志,男,59,無
村里長,63,000,050,031,臺北市,中正區,三愛里,2,郭展峻,男,44,無
村里長,63,000,060,001,臺北市,大同區,玉泉里,1,洪翠微,女,53,無
村里長,63,000,060,001,臺北市,大同區,玉泉里,2,張如德,女,53,無
村里長,63,000,060,001,臺北市,大同區,玉泉里,3,鄭錦泰,男,68,民主進步黨
村里長,63,000,060,002,臺北市,大同區,建明里,1,王振宇,男,51,無
村里長,63,000,060,003,臺北市,大同區,建功里,1,周志賢,男,64,民主進步黨
村里長,63,000,060,003,臺北市,大同區,建功里,2,謝文祥,男,62,中國國民黨
村里長,63,000,060,004,臺北市,大同區,建泰里,1,林聖恆,男,34,無
村里長,63,000,060,004,臺北市,大同區,建泰里,2,陳鵬程,男,55,民主進步黨
村里長,63,000,060,004,臺北市,大同區,建泰里,3,王嘉慧,女,30,無
村里長,63,000,060,005,臺北市,大同區,永樂里,1,林宗穎,男,44,無
村里長,63,000,060,005,臺北市,大同區,永樂里,2,張瑋倫,女,62,無
村里長,63,000,060,006,臺北市,大同區,朝陽里,1,呂國維,男,45,無
村里長,63,000,060,007,臺北市,大同區,星明里,1,劉福永,男,62,無
村里長,63,000,060,007,臺北市,大同區,星明里,2,黃書揚,男,63,民主進步黨
村里長,63,000,060,008,臺北市,大同區,光能里,1,陳靜筠,女,47,民主進步黨
村里長,63,000,060,009,臺北市,大同區,大有里,1,許美智,女,54,民主進步黨
村里長,63,000,060,010,臺北市,大同區,延平里,1,郭逸斌,男,49,無
村里長,63,000,060,010,臺北市,大同區,延平里,2,林昌,男,68,無
村里長,63,000,060,011,臺北市,大同區,雙連里,1,施鴻銘,男,64,無
村里長,63,000,060,011,臺北市,大同區,雙連里,2,張庭瑋,男,35,無
村里長,63,000,060,011,臺北市,大同區,雙連里,3,洪振恒,男,60,民主進步黨
村里長,63,000,060,011,臺北市,大同區,雙連里,4,林堅祺,男,45,無
村里長,63,000,060,012,臺北市,大同區,南芳里,1,陳品君,女,35,無
村里長,63,000,060,012,臺北市,大同區,南芳里,2,賴徐玉枝,女,68,民主進步黨
村里長,63,000,060,013,臺北市,大同區,民權里,1,林美菊,女,58,民主進步黨
村里長,63,000,060,013,臺北市,大同區,民權里,2,郭國堅,男,60,無
村里長,63,000,060,013,臺北市,大同區,民權里,3,陳玉女,女,69,無
村里長,63,000,060,014,臺北市,大同區,景星里,1,吳若屏,女,51,無
村里長,63,000,060,014,臺北市,大同區,景星里,2,張惠雯,女,44,民主進步黨
村里長,63,000,060,015,臺北市,大同區,隆和里,1,沈春華,女,39,民主進步黨
村里長,63,000,060,015,臺北市,大同區,隆和里,2,林群翔,男,34,無
村里長,63,000,060,016,臺北市,大同區,蓬萊里,1,高炳倉,男,69,無
村里長,63,000,060,016,臺北市,大同區,蓬萊里,2,何英輝,男,63,民主進步黨
村里長,63,000,060,017,臺北市,大同區,國順里,1,陳穎慧,女,68,民主進步黨
村里長,63,000,060,018,臺北市,大同區,國慶里,1,吳祚貴,男,71,無
村里長,63,000,060,018,臺北市,大同區,國慶里,2,高大陸,男,66,民主進步黨
村里長,63,000,060,018,臺北市,大同區,國慶里,3,賴威宏,男,58,無
村里長,63,000,060,019,臺北市,大同區,揚雅里,1,吳振明,男,69,無
村里長,63,000,060,020,臺北市,大同區,斯文里,1,王賓崑,男,55,無
村里長,63,000,060,020,臺北市,大同區,斯文里,2,江雪卿,女,71,民主進步黨
村里長,63,000,060,020,臺北市,大同區,斯文里,3,李宗成,男,78,無
村里長,63,000,060,021,臺北市,大同區,鄰江里,1,張孟涵,女,58,無
村里長,63,000,060,021,臺北市,大同區,鄰江里,2,陳豊祥,男,58,民主進步黨
村里長,63,000,060,021,臺北市,大同區,鄰江里,3,黃瑞廷,男,50,無
村里長,63,000,060,022,臺北市,大同區,至聖里,1,楊秀龍,男,58,無
村里長,63,000,060,022,臺北市,大同區,至聖里,2,呂映慈,女,59,無
村里長,63,000,060,024,臺北市,大同區,老師里,1,王奕宥,女,48,無
村里長,63,000,060,024,臺北市,大同區,老師里,2,許宮銘,男,54,民主進步黨
村里長,63,000,060,024,臺北市,大同區,老師里,3,賴淑芬,女,52,無
村里長,63,000,060,025,臺北市,大同區,重慶里,1,謝承翰,男,31,無
村里長,63,000,060,025,臺北市,大同區,重慶里,2,李崇暐,男,36,無
村里長,63,000,060,025,臺北市,大同區,重慶里,3,張艷鴻,女,51,無
村里長,63,000,060,025,臺北市,大同區,重慶里,4,莊俊王,男,67,中國國民黨
村里長,63,000,060,026,臺北市,大同區,保安里,1,許凱傑,男,38,無
村里長,63,000,060,026,臺北市,大同區,保安里,2,張賦脈,女,66,民主進步黨
村里長,63,000,070,001,臺北市,萬華區,福星里,1,李黃玉根,女,79,中國國民黨
村里長,63,000,070,001,臺北市,萬華區,福星里,2,徐庶崇,男,53,無
村里長,63,000,070,002,臺北市,萬華區,萬壽里,1,張振東,男,59,無
村里長,63,000,070,002,臺北市,萬華區,萬壽里,2,吳美玟,女,57,無
村里長,63,000,070,003,臺北市,萬華區,西門里,1,葉敏惠,女,70,中國國民黨
村里長,63,000,070,003,臺北市,萬華區,西門里,2,謝金洲,男,62,無
村里長,63,000,070,004,臺北市,萬華區,新起里,1,陳鴻祥,男,62,無
村里長,63,000,070,005,臺北市,萬華區,菜園里,1,蔡蕙而,女,45,無
村里長,63,000,070,006,臺北市,萬華區,青山里,1,孫亦德,男,42,無
村里長,63,000,070,006,臺北市,萬華區,青山里,2,陳子銘,男,45,無
村里長,63,000,070,006,臺北市,萬華區,青山里,3,李昭成,男,66,無
村里長,63,000,070,007,臺北市,萬華區,富民里,1,范添成,男,74,民主進步黨
村里長,63,000,070,007,臺北市,萬華區,富民里,2,蕭怡婷,女,40,人民民主黨
村里長,63,000,070,007,臺北市,萬華區,富民里,3,黃豐徽,男,44,無
村里長,63,000,070,008,臺北市,萬華區,福音里,1,蔡岳樺,男,41,中國國民黨
村里長,63,000,070,009,臺北市,萬華區,仁德里,1,許淑惠,女,53,民主進步黨
村里長,63,000,070,010,臺北市,萬華區,富福里,1,許文輝,男,75,中國國民黨
村里長,63,000,070,010,臺北市,萬華區,富福里,2,謝文興,男,50,無
村里長,63,000,070,011,臺北市,萬華區,頂碩里,1,溫宗霖,男,46,無
村里長,63,000,070,011,臺北市,萬華區,頂碩里,2,鄧富軒,男,32,無
村里長,63,000,070,011,臺北市,萬華區,頂碩里,3,李智聰,男,67,無
村里長,63,000,070,012,臺北市,萬華區,雙園里,1,許惠城,男,65,無
村里長,63,000,070,013,臺北市,萬華區,新忠里,1,邱文龍,男,66,中國國民黨
村里長,63,000,070,014,臺北市,萬華區,新和里,1,邱惠雯,女,63,無
村里長,63,000,070,015,臺北市,萬華區,糖廍里,1,葉玲瑜,女,58,無
村里長,63,000,070,015,臺北市,萬華區,糖廍里,2,謝岳錡,男,59,無
村里長,63,000,070,015,臺北市,萬華區,糖廍里,3,李宜蓁,女,56,無
村里長,63,000,070,016,臺北市,萬華區,和平里,1,林文聰,男,66,無
村里長,63,000,070,016,臺北市,萬華區,和平里,2,吳淑芬,女,55,無
村里長,63,000,070,017,臺北市,萬華區,綠堤里,1,邱郁惠,女,55,無
村里長,63,000,070,017,臺北市,萬華區,綠堤里,2,劉維晟,男,29,無
村里長,63,000,070,018,臺北市,萬華區,華江里,1,洪佳君,女,39,無
村里長,63,000,070,018,臺北市,萬華區,華江里,2,楊華中,男,67,中國國民黨
村里長,63,000,070,019,臺北市,萬華區,柳鄉里,1,蔡和益,男,48,無
村里長,63,000,070,020,臺北市,萬華區,日善里,1,顏傳芳,男,62,無
村里長,63,000,070,020,臺北市,萬華區,日善里,2,蕭進德,男,65,無
村里長,63,000,070,021,臺北市,萬華區,新安里,1,郭正中,男,62,中國國民黨
村里長,63,000,070,022,臺北市,萬華區,忠德里,1,鄭明裕,男,68,民主進步黨
村里長,63,000,070,022,臺北市,萬華區,忠德里,2,施育婷,女,45,無
村里長,63,000,070,023,臺北市,萬華區,孝德里,1,李明芬,女,55,無
村里長,63,000,070,024,臺北市,萬華區,和德里,1,洪天化,男,69,無
村里長,63,000,070,025,臺北市,萬華區,錦德里,1,李念禧,男,41,無
村里長,63,000,070,025,臺北市,萬華區,錦德里,2,洪啓敏,男,55,無
村里長,63,000,070,025,臺北市,萬華區,錦德里,3,林明華,男,66,無
村里長,63,000,070,025,臺北市,萬華區,錦德里,4,林育德,男,53,無
村里長,63,000,070,025,臺北市,萬華區,錦德里,5,張菀庭,女,47,無
村里長,63,000,070,026,臺北市,萬華區,全德里,1,趙素美,女,52,無
村里長,63,000,070,027,臺北市,萬華區,保德里,1,楊美女,女,67,無
村里長,63,000,070,028,臺北市,萬華區,銘德里,1,林修進,男,56,無
村里長,63,000,070,028,臺北市,萬華區,銘德里,2,吳啟源,男,50,無
村里長,63,000,070,028,臺北市,萬華區,銘德里,3,魏遠義,男,53,無
村里長,63,000,070,029,臺北市,萬華區,榮德里,1,陳欣漢,男,64,無
村里長,63,000,070,030,臺北市,萬華區,壽德里,1,蔡素麗,女,73,中國國民黨
村里長,63,000,070,030,臺北市,萬華區,壽德里,2,陳志雄,男,49,無
村里長,63,000,070,030,臺北市,萬華區,壽德里,3,周黃凱芝,女,68,無
村里長,63,000,070,031,臺北市,萬華區,興德里,1,吳政侑,男,58,無
村里長,63,000,070,031,臺北市,萬華區,興德里,2,黃子菱,女,52,無
村里長,63,000,070,031,臺北市,萬華區,興德里,3,鄭宗澤,男,45,無
村里長,63,000,070,032,臺北市,萬華區,華中里,1,黃世豪,男,50,無
村里長,63,000,070,032,臺北市,萬華區,華中里,2,楊為忠,男,62,無
村里長,63,000,070,032,臺北市,萬華區,華中里,3,王愷葳,男,42,無
村里長,63,000,070,033,臺北市,萬華區,日祥里,1,鍾駿,男,71,中國國民黨
村里長,63,000,070,033,臺北市,萬華區,日祥里,2,張宏聖,男,51,無
村里長,63,000,070,034,臺北市,萬華區,忠貞里,1,林錫祺,男,62,中國國民黨
村里長,63,000,070,034,臺北市,萬華區,忠貞里,2,王萍,女,69,無
村里長,63,000,070,035,臺北市,萬華區,凌霄里,1,游秋蓮,女,66,中國國民黨
村里長,63,000,070,036,臺北市,萬華區,騰雲里,1,林國崧,男,64,無
村里長,63,000,070,036,臺北市,萬華區,騰雲里,2,李重華,男,61,中國國民黨
村里長,63,000,080,001,臺北市,文山區,景行里,1,陳千惠,女,52,無
村里長,63,000,080,001,臺北市,文山區,景行里,2,劉竹英,女,67,無
村里長,63,000,080,002,臺北市,文山區,景東里,1,高鳳謙,女,56,中國國民黨
村里長,63,000,080,003,臺北市,文山區,景美里,1,李明澤,男,61,無
村里長,63,000,080,003,臺北市,文山區,景美里,2,曾濬,男,32,中國國民黨
村里長,63,000,080,003,臺北市,文山區,景美里,3,林賢錡,男,70,無
村里長,63,000,080,004,臺北市,文山區,景慶里,1,黃美珠,女,50,無
村里長,63,000,080,004,臺北市,文山區,景慶里,2,蔡岳澄,男,40,無
村里長,63,000,080,004,臺北市,文山區,景慶里,3,黃逢廣,男,69,中國國民黨
村里長,63,000,080,005,臺北市,文山區,景仁里,1,陳依茹,女,44,無
村里長,63,000,080,005,臺北市,文山區,景仁里,2,黃淑卿,女,74,無
村里長,63,000,080,005,臺北市,文山區,景仁里,3,何進輝,男,63,中國國民黨
村里長,63,000,080,006,臺北市,文山區,景華里,1,黃培堯,男,58,中國國民黨
村里長,63,000,080,006,臺北市,文山區,景華里,2,陳金泉,男,65,無
村里長,63,000,080,007,臺北市,文山區,萬有里,1,黃麗霓,女,56,中國國民黨
村里長,63,000,080,007,臺北市,文山區,萬有里,2,陳建源,男,62,無
村里長,63,000,080,007,臺北市,文山區,萬有里,3,陳高美美,女,73,無
村里長,63,000,080,008,臺北市,文山區,萬祥里,1,蔡森然,男,52,民主進步黨
村里長,63,000,080,008,臺北市,文山區,萬祥里,2,張紅木,男,66,無
村里長,63,000,080,009,臺北市,文山區,萬隆里,1,林宗弘,男,69,無
村里長,63,000,080,009,臺北市,文山區,萬隆里,2,賴孔勝,男,61,無
村里長,63,000,080,009,臺北市,文山區,萬隆里,3,蘇麗華,女,61,無
村里長,63,000,080,010,臺北市,文山區,萬年里,1,邱秋芳,女,55,無
村里長,63,000,080,011,臺北市,文山區,萬和里,1,吳祚榮,男,68,中國國民黨
村里長,63,000,080,012,臺北市,文山區,萬盛里,1,徐福進,男,73,中國國民黨
村里長,63,000,080,013,臺北市,文山區,興豐里,1,余鴻儒,男,68,中國國民黨
村里長,63,000,080,013,臺北市,文山區,興豐里,2,李雅惠,女,51,無
村里長,63,000,080,014,臺北市,文山區,興光里,1,洪正平,男,60,中國國民黨
村里長,63,000,080,015,臺北市,文山區,興家里,1,劉宗勲,男,69,中國國民黨
村里長,63,000,080,016,臺北市,文山區,興得里,1,曾瑞城,男,54,中國國民黨
村里長,63,000,080,017,臺北市,文山區,興業里,1,凌錦成,男,69,中國國民黨
